county_name,pct_suspended,pct_incarcerated,pct_expelled,pct_referred
Pierce,0.019047619,0.002897629,0,0.003174603
Polk,0.025914634,0.002191729,0,0
Saline,0.053191489,0.006768071,0,0
Sarpy,0.027305852,0.002134895,0,0.004258308
Saunders,0.036238981,0.007806513,0.000979432,0.000979432
Scotts Bluff,0.042297005,0.007734381,0,0.008335906
Stanton,0.039393939,0.001346095,0,0.006060606
Thurston,0.085504342,0.002909091,0.009352037,0.004008016
Washington,0.025575448,0.001993036,0,0.00511509
York,0.015580737,0.005412036,0,0
Atlantic,0.030801479,0.009099343,0,0.004949198
Bergen,0.009961009,0.001976915,1.55E-05,0.000627892
Burlington,0.031837199,0.002883132,0.000145775,0.00241986
Camden,0.036361397,0.007911324,0,0.001998029
Cape May,0.019112628,0.006985079,0,0.002986348
Cumberland,0.200802914,0.006980859,0,0.002825069
Essex,0.020261359,0.007836631,0,0.001188782
Gloucester,0.036004671,0.002467681,8.81E-05,0.003459445
Hudson,0.02280336,0.005062468,7.58E-05,0.001250711
Hunterdon,0.00822098,0.001342918,0,0.00126055
Mercer,0.024441505,0.005516508,0.000108709,0.000108709
Middlesex,0.034413871,0.003230156,0,0.001636015
Monmouth,0.016185262,0.003028771,6.28E-05,0.00202054
Morris,0.010563808,0.001301436,0,0.001214231
Ocean,0.025740629,0.002440447,0.003122297,0.002477316
Passaic,0.038381999,0.004911804,0,0.002562268
Salem,0.031819555,0.008983652,0,0.000402779
Somerset,0.019757092,0.001800446,0,0.000228766
Sussex,0.015669666,0.002092366,0,0.001799894
Union,0.01442356,0.00475238,0,0.00148363
Warren,0.025818934,0.002533666,0,0.000533725
Bernalillo,0.040951704,0.003740833,0.00015794,0.000203066
Catron,0.036630037,0.001393922,0,0
Chaves,0.012975523,0.004366912,0,0.000235919
Cibola,0.017861903,0,0,0.001066382
Colfax,0.013348165,0.003753351,0.001112347,0.003337041
Curry,0.053936965,0.005069909,0,0.000866457
De Baca,0.03986711,0.005205622,0,0
Eddy,0.080991313,0.004827263,0,0.033980583
Grant,0.034540657,0.002513168,0,0.003837851
Guadalupe,0.051643192,0.00198544,0,0
Harding,0.019354839,0,0,0
Hidalgo,0.096069869,0.007144404,0,0.017467249
Lea,0.059361035,0.00602878,0.001534049,0.000400187
Lincoln,0.021505376,0.0067659,0,0.002774887
Los Alamos,0.007516779,0.001289961,0,0.002147651
Luna,0.025747209,0.013313248,0,0.005041412
McKinley,0.068022069,0.003305603,0.012773033,0.0193485
Mora,0.022310362,0.003276234,0,0.000991572
Otero,0.04254417,0.00398922,0.000848057,0.005936396
Quay,0.021416804,0.006229092,0,0.001647446
Rio Arriba,0.023507578,0.003099768,0.000927931,0.000927931
Roosevelt,0.016090584,0.004807452,0.001191895,0
Sandoval,0.010963268,0.00257802,9.37E-05,0.00416979
San Juan,0.045798078,0.004693638,0.000246447,0.003614557
San Miguel,0.019717102,0.003464869,0,0.000857265
Santa Fe,0.029268293,0.002735036,0,0.001647133
Sierra,0.023970037,0.004599098,0,0
Socorro,0.033785869,0.002746467,0,0.000308547
Taos,0.014070995,0.002466504,0.000639591,0.006395907
Torrance,0.080181543,0.039709628,0.003025719,0
Union,0,0.002994702,0,0
Valencia,0.001386161,0.002293157,0,0
Churchill,0.026878613,0.009224476,0,0.000578035
Clark,0.038572569,0.00659656,0,0.002694859
Albany,0.043262396,0.008190909,0.00024059,0.000809256
Allegany,0.028176155,0.004193441,0.000434594,0.001303781
Broome,0.053574791,0.00597088,0.000188312,0.000439395
Cattaraugus,0.04447428,0.003846495,0,0.00134262
Cayuga,0.051502745,0.006913986,0.001395738,0.045082349
Chautauqua,0.04149449,0.003815013,0,0.000918274
Chemung,0.057355769,0.006042501,9.62E-05,0.003221154
Chenango,0.036449638,0.004909884,0,0.000556483
Clinton,0.034562926,0.007231722,0,0.000619963
Columbia,0.03778229,0.004033748,0.001599902,0.000615347
Cortland,0.03970346,0.004436539,0,0.003953871
Delaware,0.037714521,0.00401555,0.000719351,0.001541465
Dutchess,0.034945729,0.00342851,0,0.000731477
Erie,0.018953916,0.004256804,0.000215385,0.002446778
Essex,0.028288868,0.004971389,0,0.001379945
Franklin,0.030693069,0.00556141,0,0.00311174
Fulton,0.044343618,0.005020597,0,0.000483969
Genesee,0.034323395,0.005796954,0.000112721,0.000563603
Greene,0.050466918,0.003744466,0,0.000397377
Hamilton,0.017664377,0.003984899,0,0
Herkimer,0.05094401,0.003442826,0,0.001898872
Jefferson,0.048215694,0.003229351,0.000324841,0.001020929
Lewis,0.023914824,0.003358429,0,0.000982801
Livingston,0.032343819,0.00477707,0,0.001329198
Madison,0.038255699,0.002924743,0,0.000792864
Monroe,0.046207688,0.006025654,0,0.000322467
Montgomery,0.046384946,0.006582253,0,0.000330142
Nassau,0.01736279,0.002118822,9.19E-05,0.000251494
Niagara,0.047566534,0.004877821,0,0.000441112
Oneida,0.037464489,0.006206929,0,0.001464844
Onondaga,0.048636511,0.00648054,0,0.00108875
Ontario,0.049154241,0.006965001,0,0.003477338
Orange,0.037912416,0.004435547,0,0.000895569
Orleans,0.028481013,0.005137189,0,0
Oswego,0.074531096,0.004281401,0,0.002221125
Otsego,0.028368794,0.002839019,0,0.001668753
Putnam,0.018504947,0.002075167,0,0.000122145
Rensselaer,0.056156787,0.004400571,0,0.000215366
Rockland,0.011790903,0.002011451,0,0.000292035
St. Lawrence,0.038864213,0.004015455,0,0.00150698
Saratoga,0.025717703,0.002117624,0,0.000657895
Schenectady,0.04942926,0.006770686,0,0.001885014
Schuyler,0.037014189,0.003646457,0,0.002159161
Seneca,0.072857496,0.004711091,0,0.000493949
Steuben,0.035343709,0.004783528,0,0.003404669
Suffolk,0.026281388,0.002364261,0.000132003,0.0004173
Sullivan,0.085175327,0.007616156,0,0.001157273
Tioga,0.024611973,0.003232823,0,0.000554324
Tompkins,0.028629857,0.002102878,0,0
Ulster,0.056015191,0.005277264,0,0.00108504
Warren,0.016938025,0.006712131,0.000262605,0.002363445
Washington,0.028996146,0.00562496,0,0.001101119
Wayne,0.07336645,0.003116917,0,0.020825373
Westchester,0.008433752,0.002661238,4.29E-05,0.000957731
Wyoming,0.081112399,0.004374094,0,0
Adams,0.031337768,0.009538724,0.002069475,0.003399852
Allen,0.059074334,0.007293502,0.002692847,0.000841515
Ashland,0.026596135,0.004913589,0.00044082,0.00080817
Ashtabula,0.016695328,0.005124554,0.000429923,0.00171969
Athens,0.033036076,0.005481548,0,0.001418727
Auglaize,0.015483417,0.005609639,0.000175948,0.000527844
Belmont,0.030059565,0.003723672,0.000277047,0.001593018
Brown,0.030677691,0.007546571,0.001313654,0.000850012
Butler,0.029598576,0.006099451,0.004640211,0.001573537
Carroll,0.022603878,0.002194224,0.000443213,0
Champaign,0.015306509,0.006720297,0.000303099,0.001591271
Clark,0.024057971,0.007333397,0.000676329,0
Clermont,0.032963972,0.005687376,0.001299988,0.001888077
Clinton,0.035619703,0.0055922,0.000860699,0.008209746
Columbiana,0.029876797,0.003078143,0.000513347,0.000205339
Coshocton,0.023268301,0.004874993,0,0.000357974
Crawford,0.025641026,0.00608771,0.001791101,0.001508296
Cuyahoga,0.038324142,0.008062488,0.001713315,0.000679777
Darke,0.010919955,0.002543313,0.000309055,0.000463583
Defiance,0.010619707,0.009903089,0.000268853,0.003091813
Delaware,0.016752633,0.003345582,0.000287352,0.001580437
Erie,0.026076232,0.007091079,0.000352382,0.001292066
Fairfield,0.041319422,0.004572597,0.000678085,0.001203054
Fayette,0.040503558,0.00784902,0,0
Franklin,0.055302043,0.005954128,0.003650587,0.001499348
Fulton,0.008040936,0.005087239,0,0.000208855
Gallia,0.015410765,0.005748816,0.000226629,0
Geauga,0.007424846,0.002291134,0.0005795,0.000362188
Greene,0.008281754,0.004648123,0.000523058,0.000174353
Guernsey,0.040711157,0.006371993,0.001288328,0.000772997
Hamilton,0.0435119,0.008012093,0.002210596,0.000515806
Hancock,0.035891969,0.004648022,0.000710732,0.000829187
Hardin,0.029889386,0.006602344,0.000470699,0.001412097
Henry,0.025823906,0.006349066,0.000491884,0.00122971
Highland,0.17178391,0.007897358,0.003886514,0
Hocking,0.036018237,0.004804657,0.000303951,0.003647416
Holmes,0.020996896,0.002442549,0,0
Huron,0.023452413,0.004322521,0.00109081,0.000545405
Jackson,0.019805248,0.004115603,0.001980525,0.000330087
Jefferson,0.010822511,0.004930446,0.00036075,0
Knox,0.03148855,0.00315857,0.000477099,0.000715649
Lake,0.027385949,0.004350001,0.000550471,0.003646873
Lawrence,0.024383329,0.007389202,0,0.000850581
Licking,0.048151659,0.006175735,0.000821485,0.001200632
Logan,0.050015728,0.004406451,0,0.001258257
Lorain,0.007389043,0.004265321,0.002138933,0.000461815
Lucas,0.04621897,0.005737739,0.003581827,0.001187557
Madison,0.063078805,0.003813224,0.001397868,0
Mahoning,0.051706952,0.006931995,0.001245951,0.000436083
Marion,0.041941607,0.007012691,0.001627045,0.001536654
Medina,0.017154542,0.002989879,0.000870981,0.006437687
Meigs,0.071057192,0.007969479,0.000577701,0.005488157
Mercer,0.034123223,0.003669318,0.001706161,0.000758294
Miami,0.006892506,0.003595867,0.000586596,0.001099868
Montgomery,0.016798773,0.005963879,0.001849012,0.000573337
Morgan,0.051212938,0.004158913,0.001347709,0.000673854
Morrow,0.001678556,0.004247747,0,0
Muskingum,0.041825595,0.007090293,0.000526108,0.000526108
Noble,0.043478261,0.002795963,0,0
Ottawa,0.013067904,0.003533827,0.00024426,0.00073278
Paulding,0.011951084,0.004440497,0.000555864,0
Perry,0.009093971,0.00431075,0.000673627,0.026608286
Pickaway,0.040164175,0.007170113,0.001759015,0.001172677
Pike,0.039418576,0.004305132,0,0
Portage,0.021515247,0.004043744,0.000688488,0.000430305
Preble,0,0.005208208,0.000677736,0.00372755
Putnam,0.008780256,0.004633431,0,0.000474608
Richland,0.073667113,0.007710359,0.003248615,0.00305752
Ross,0.02760364,0.006459212,0.003033367,0.000606673
Sandusky,0.037753013,0.004530313,0.001137139,0
Scioto,0.020130255,0.010930987,0.000338324,0.000592066
Seneca,0.022295623,0.006665114,0.000825764,0.000412882
Shelby,0.024451098,0.005598306,0.000998004,0.000665336
Stark,0.049968586,0.005479635,0.000732984,0.001696335
Summit,0.06861294,0.006434626,0.009493186,0.005801392
Trumbull,0.062228464,0.004449572,0.003598543,0.000438847
Tuscarawas,0.023865645,0.002613786,0.000196425,0
Union,0.012057416,0.004576473,0.000382775,0.001339713
Van Wert,0.011048235,0.002329604,0.001077877,0
Warren,0.015174149,0.003085391,0,0.001100715
Washington,0.066015158,0.004078969,0.000398883,0.003390507
Wayne,0.02409926,0.002793151,0.000238607,0
Williams,0.020874573,0.006878653,0,0.000359906
Wood,0.009847199,0.003932915,0,0.000452745
Adair,0.050798009,0.006275494,0.00034323,0.001029689
Alfalfa,0.014029618,0.003076923,0.002598077,0.000519615
Atoka,0.028713629,0.016124388,0,0.001148545
Beaver,0.007413509,0.009715725,0.000823723,0.000823723
Beckham,0.031338087,0.014274757,0,0.00281877
Blaine,0.039840637,0.011669567,0.002306563,0.000419375
Bryan,0.063660093,0.010521303,0.014936195,0.001160093
Caddo,0.056703911,0.012940501,0,0.00349162
Canadian,0.053153208,0.004716607,0.000121981,0.015156136
Carter,0.048074029,0.011540764,0,0.001504664
Cherokee,0.047244849,0.006059846,0,0.005079061
Choctaw,0.116173121,0.013104503,0.001708428,0.001708428
Cimarron,0.049751244,0.006935414,0,0.00331675
Cleveland,0.047776952,0.004976231,0.000475836,0.003301115
Coal,0.044993663,0.010099251,0,0
Comanche,0.055335968,0.008580588,0.000255004,0.005992605
Cotton,0.022535211,0.017552413,0,0
Craig,0.048671578,0.011707051,0.003125698,0.001339585
Creek,0.060436392,0.008989083,0,0.005189366
Custer,0.040497269,0.016131794,0,0
Delaware,0.052437366,0.010721154,0,0.006603224
Dewey,0.040769231,0.010941371,0,0
Ellis,0.047016275,0.005808325,0,0
Garfield,0.060310794,0.015608941,0,0.013439731
Garvin,0.039467351,0.007149371,0.000641746,0.002727419
Grady,0.057518372,0.015895571,0.001766535,0.000565291
Grant,0.022099448,0.009325044,0,0
Greer,0.098598858,0.018910988,0,0.002075765
Harper,0.083998817,0.006454944,0,0.003549246
Haskell,0.059141724,0.012209348,0,0
Hughes,0.105885377,0.011226886,0.000514007,0.001028013
Jackson,0.071180091,0.014500517,0.000535189,0.000535189
Jefferson,0.012371134,0.023903129,0,0
Johnston,0.032675289,0.008835049,0,0
Kay,0.065044248,0.010930161,0,0.012057522
Kingfisher,0.031583837,0.009225334,0,0.000928936
Kiowa,0.035294118,0.010281675,0.004705882,0.016470588
Latimer,0.030657314,0.006497726,0,0
Le Flore,0.023807049,0.009595202,0.000623765,0.002391101
Lincoln,0.031053876,0.008382499,0.002689706,0.0013041
Logan,0.035679777,0.007939586,0.000572594,0.002684035
Love,0.062322946,0.10232318,0,0.000944287
McClain,0.019266625,0.005239767,0,0
McCurtain,0.080276062,0.009069816,0,0.00145296
McIntosh,0.068173599,0.00731125,0.000361664,0.000723327
Major,0.008225617,0.003246753,0,0
Marshall,0.058844011,0.011214953,0,0.002089136
Mayes,0.044929754,0.009130859,0,0.001391014
Murray,0,0.012863616,0,0
Muskogee,0.05798274,0.011813324,0,0.013304567
Noble,0.046418909,0.005698255,0,0.000854336
Nowata,0.117399439,0.011429384,0,0.006080449
Okfuskee,0.049423394,0.012614959,0.003294893,0.004942339
Oklahoma,0.075109931,0.012183358,0.000396149,0.005612117
Okmulgee,0.075628764,0.019971071,0,0.001062699
Osage,0.04681657,0.007871689,0.000291389,0.003156719
Ottawa,0.069669784,0.016881054,0,0.001908761
Pawnee,0.040333797,0.008989856,0,0
Payne,0,0.005363415,0.004246285,0.004246285
Pittsburg,0.048441674,0.010585401,0.000356189,0.000356189
Pontotoc,0.039300583,0.016117197,0,0.001998335
Pottawatomie,0.071058664,0.012605101,0,0.00483912
Pushmataha,0.014292755,0.006661302,0.001971414,0.000985707
Roger Mills,0.057884232,0.016621984,0,0
Rogers,0.05373929,0.006639837,0.000415939,0.000790284
Seminole,0.030753283,0.018121069,0,0.00414651
Sequoyah,0.060010414,0.006437198,0,0.004816454
Stephens,0.041456285,0.015847262,0,0.000531491
Texas,0.063848525,0.010155289,0,0.001541171
Tillman,0.025641026,0.017967942,0.005128205,0.001709402
Tulsa,0.064569242,0.011146586,0.000333749,0.001312745
Wagoner,0.049782576,0.003430407,0,0.00299895
Washita,0.016845329,0.011303757,0,0
Baker,0.026370992,0.003433423,0,0.001798022
Benton,0.026158086,0.002234273,0,0.000962338
Clackamas,0.01644837,0.004025522,0.000124609,0.000823803
Clatsop,0.039542144,0.006390896,0,0.005549775
Columbia,0.036808052,0.004752427,0.000287563,0.002156722
Coos,0.021494676,0.005581574,0,0.000796099
Crook,0.068128946,0.00463925,0,0.014622798
Curry,0.091908092,0.004816132,0,0.006993007
Deschutes,0.029457667,0.004332305,7.80E-05,0.005501366
Douglas,0.024663791,0.005517759,0.00172545,0.001928445
Gilliam,0.02004008,0.004699373,0,0.004008016
Grant,0.040728832,0.005793372,0,0
Harney,0.016365202,0.005307263,0,0.003445306
Hood River,0.014850299,0.003703253,0.000479042,0.002634731
Jackson,0.033866224,0.003726678,5.82E-05,0.002475175
Jefferson,0.046473029,0.008463333,0,0.00802213
Josephine,0.034701368,0.00669009,0,0.009175843
Klamath,0.034309534,0.007348243,0.001710133,0.002137666
Lake,0.040529363,0.00475273,0,0.004962779
Lane,0.02236122,0.006095071,0.000379761,0.001943483
Linn,0.028524131,0.005743825,0.00012734,0.001209729
Malheur,0.050049068,0.007371408,0.001177625,0.004121688
Marion,0.051125553,0.007936705,0.002505416,0.001054912
Morrow,0.073848827,0.004678341,0,0.014335361
Multnomah,0.017728273,0.005599123,0.000148211,0.000228016
Polk,0.03,0.00421974,0,0.002089552
Sherman,0.046025105,0.006788571,0.079497908,0
Tillamook,0.04028227,0.006155789,0.001176125,0
Umatilla,0.033795176,0.005379789,0.000293234,0.001759402
Union,0.028578989,0.004980392,0.003969304,0.002116962
Wallowa,0.013274336,0.001477541,0,0.002212389
Wasco,0.021706209,0.00550399,0,0.002776376
Washington,0.014317729,0.004116503,0,0.000249004
Wheeler,0.01179941,0.002087365,0,0.005899705
Yamhill,0.045474761,0.005288991,0,0.000667111
Adams,0.046374622,0.006753481,0,0.008383686
Allegheny,0.025665614,0.005109037,0.000143843,0.009534704
Armstrong,0.03008596,0.003676904,0.00012458,0.002055562
Beaver,0.013543732,0.003809647,0.000168769,0.004219231
Bedford,0.039158231,0.006910108,0,0.002930208
Berks,0.024268176,0.006758275,0.000199621,0.005218656
Blair,0.050596373,0.006532939,0.000108927,0.003866892
Bradford,0.040644335,0.007058824,0.000213356,0.005867293
Bucks,0.016580478,0.003844426,0.000358497,0.0042213
Butler,0.027694317,0.003648353,0,0.00365774
Cambria,0.023530769,0.005902745,0,0.00317204
Cameron,0.015652174,0.002848423,0,0.006956522
Carbon,0.039456063,0.004895582,0.000412074,0.003811682
Centre,0.017682263,0.003487094,0,0.00968444
Chester,0.013564596,0.004059774,2.57E-05,0.001864328
Clarion,0.014959432,0.005277045,0,0.001014199
Clearfield,0.020808679,0.0058984,0,0.008086785
Clinton,0.006879806,0.008744158,0,0.006475111
Columbia,0.03620202,0.00522868,0,0.004525253
Crawford,0.04127222,0.006348554,0,0.00422257
Cumberland,0.014428383,0.00344942,0.000215349,0.007133436
Dauphin,0.055844578,0.011826689,0.000108383,0.011651222
Delaware,0.017754326,0.007592471,5.83E-05,0.003906535
Elk,0.009759271,0.004585841,0,0.001951854
Erie,0.025881382,0.006919725,0,0.00377314
Fayette,0.041423571,0.007742261,0.000194477,0.007681836
Franklin,0.032524049,0.006125673,0.000101797,0.011655724
Fulton,0.024941176,0.008289269,0,0.001882353
Greene,0.022093949,0.005719885,0,0.004578025
Huntingdon,0.010491441,0.003657899,0,0.00515369
Indiana,0.027415144,0.003866432,0,0.004569191
Jefferson,0.076165463,0.011213014,0,0.004596192
Juniata,0.009016393,0.003477478,0,0.001092896
Lackawanna,0.020739,0.010740611,0.00062217,0.00373302
Lancaster,0.037568028,0.005272103,6.03E-05,0.00765833
Lawrence,0.053560682,0.00630198,0,0.003209629
Lebanon,0.038188507,0.008215444,0.003005337,0.00740971
Lehigh,0.057513854,0.007772035,9.84E-05,0.014001377
Luzerne,0.02379609,0.004860123,0,0.008662175
Lycoming,0.038632987,0.00867238,0.00077266,0.004992571
McKean,0.020733062,0.006482413,0,0.009811181
Mercer,0.045073091,0.005509247,0.000135355,0.005752572
Mifflin,0.072187254,0.005317894,0,0
Monroe,0.089787418,0.006098289,0.000668003,0.005108256
Montgomery,0.019915975,0.004378486,0,0.004001808
Montour,0.027589938,0.004735983,0,0.004868813
Northampton,0.030846296,0.00536107,0.000316372,0.008911152
Northumberland,0.044713953,0.005566613,0.000245008,0.014577974
Perry,0.02258611,0.005842067,0,0.003670243
Philadelphia,0.00400556,0.0146466,1.49E-05,0.035616602
Pike,0.035155248,0.009130063,0,0.003849115
Potter,0.013653741,0.00708264,0,0.003276898
Schuylkill,0.025994486,0.004805789,0,0.003610345
Snyder,0.034322034,0.006513039,0,0.006355932
Somerset,0.017826408,0.00425149,0.000245881,0.005286452
Sullivan,0.057233704,0.005195506,0,0.014308426
Susquehanna,0.052285192,0.003485716,0,0.004204753
Tioga,0.059330144,0.004885955,0,0.013397129
Union,0.040159641,0.004648772,0.000498878,0.001746071
Venango,0.032168062,0.008432392,0,0.004267192
Warren,0.047501126,0.006946877,0,0.002701486
Washington,0.030106707,0.004254971,7.62E-05,0.006021341
Wayne,0.017434063,0.005657193,0,0.006258382
Westmoreland,0.033314168,0.003506059,0.000135286,0.002638076
Wyoming,0.004840662,0.007223942,0,0.002823719
York,0.036063548,0.00895823,0.000353045,0.012144748
Bristol,0.019557307,0,0,0
Kent,0.017254038,0,0,0
Newport,0.021746083,0,0,0.002664961
Providence,0.033016545,0,0,0.008334154
Washington,0.023665007,0,0,0.002727955
Abbeville,0.033741565,0.006947512,0.001499625,0.002499375
Aiken,0.134689611,0.006346666,0.002211322,0.004221615
Allendale,0.26787117,0.00753104,0.003142184,0
Anderson,0.115759722,0.005934734,6.21E-05,0.002671139
Bamberg,0.141400093,0.008757704,0.005099675,0.003708855
Barnwell,0.153380689,0.00954482,0.003157064,0.013417522
Beaufort,0.111851171,0.003410127,0.000872761,0.005144695
Berkeley,0.095931439,0.004325456,0.00364747,0.005752921
Calhoun,0.088465845,0.006550711,0.003359462,0
Charleston,0.053009792,0.007419634,0.000610712,0.000956782
Cherokee,0.101565762,0.012007351,0.002922756,0.001565762
Chester,0.174740145,0.004889677,0.004902922,0
Chesterfield,0.12994813,0.004896863,0.005050505,0.000273
Clarendon,0.071767497,0.007669651,0.002372479,0.000395413
Colleton,0.089359504,0.0089698,0.003099174,0.017389807
Darlington,0.073438705,0.005699222,0,0
Dillon,0.076708993,0.008119726,0,0.018264046
Dorchester,0.122248864,0.004101869,0.001646208,0.008696275
Edgefield,0.089939464,0.006763395,0.003170943,0
Fairfield,0.117750439,0.007716182,0.003514938,0.003866432
Florence,0.101827243,0.008598602,0.000581395,0.005315615
Georgetown,0.070391645,0.008633976,0,0.004386423
Greenville,0.067052179,0.006961537,0.000502309,0
Greenwood,0.133026255,0.007962308,0.003961308,0.001934592
Hampton,0.167904424,0.005689063,0.003874717,0
Horry,0.134671415,0.006638875,0.002474217,0.006798317
Jasper,0.117150202,0.00703799,0.004406904,0.016893133
Kershaw,0.039350113,0.005784965,0.003850488,0.001690458
Lancaster,0.087893864,0.004413643,0.002211166,0.003237779
Laurens,0.113896218,0.007953292,0.000219877,0.003078276
Lee,0.079297246,0.005331882,0,0
Lexington,0.086910022,0.006763605,0.002226664,0.003576688
McCormick,0.1625,0.006579613,0,0
Marion,0.241888479,0.009409565,0,0.01690305
Marlboro,0.152046784,0.00702042,0.000487329,0
Newberry,0.139191165,0.006936848,0.002111418,0.003248335
Oconee,0.08645149,0.005163649,0.000190422,0.003046749
Orangeburg,0.09933725,0.008591221,0.004066878,0.000979063
Pickens,0.073254345,0.006010947,0.001082577,0.004390449
Richland,0.085113754,0.006695113,0.000731416,0.000481195
Saluda,0.158348457,0.008261172,0.004537205,0.006805808
Spartanburg,0.097993352,0.009616145,0.000184661,0.001231072
Sumter,0.133029843,0.008943814,0.000112404,0
Union,0.071848946,0.010823748,0.000490436,0.001961746
Williamsburg,0.029224605,0.009641249,0.002356823,0.001649776
York,0.100430018,0.006765758,0.002057613,0.00152587
Aurora,0.00933126,0.002944424,0,0
Beadle,0.020974132,0.005966391,0,0.004893964
Bennett,0.106557377,0.005489743,0,0.020491803
Bon Homme,0.028346457,0.001145639,0,0
Brookings,0.021521522,0.003115076,0.000333667,0.000667334
Brown,0.047018506,0.006302522,0,0.015215901
Brule,0.060506051,0.005226806,0,0.01210121
Butte,0.031392405,0.004779357,0,0.000506329
Campbell,0.015353805,0.001563744,0,0.002670227
Charles Mix,0.03777336,0.008023847,0.002650762,0.005301524
Clark,0.016949153,0.00269943,0,0.001832341
Clay,0.013220019,0.003046347,0,0.001573812
Codington,0.01546687,0.004592144,0,0.011075043
Corson,0.124067797,0.001187931,0,0.001355932
Custer,0.050085373,0.004283165,0,0.009675583
Davison,0.009155646,0.007733288,0,0.003051882
Day,0.010989011,0.004123342,0,0.010989011
Dewey,0.082818294,0.000179211,0.004944376,0.004944376
Edmunds,0.003527337,0.000745156,0,0
Fall River,0.013392857,0.007043287,0,0.004464286
Faulk,0.018808777,0.001067109,0,0
Grant,0.025290499,0.004003313,0,0
Gregory,0.066126856,0.005199716,0,0.010796221
Haakon,0.03776435,0.004285241,0.003021148,0.003021148
Hanson,0.005221932,0.001763668,0,0
Harding,0.00990099,0,0,0
Hughes,0.058194401,0.013792875,0.000629129,0.001887386
Hutchinson,0.016778523,0.001946337,0,0
Jerauld,0.008928571,0,0,0
Jones,0.031914894,0.006166495,0,0
Kingsbury,0.006097561,0.001184366,0,0.006097561
Lake,0.014803272,0.003527633,0,0.003116478
Lawrence,0.048270089,0.005731693,0,0.003069196
Lincoln,0.030615413,0.003960104,6.21E-05,0.004067565
Lyman,0.048780488,0.002598753,0.010452962,0.008710801
McCook,0.036105477,0.002864304,0,0.001622718
McPherson,0,0.001650165,0,0
Marshall,0.205020921,0.002739149,0.00209205,0
Meade,0.0757319,0.005349232,0,0.015017823
Mellette,0.053731343,0.011320146,0,0.008955224
Minnehaha,0.018105641,0.006766753,0,0.001197067
Moody,0.055806938,0.002327386,0,0
Oglala Lakota,0.16319896,0,0,0
Pennington,0.030651341,0.012507788,0,0.010217114
Perkins,0,0.004823777,0,0
Potter,0,0,0,0
Roberts,0,0.010686054,0,0
Stanley,0,0.007049345,0,0
Todd,0.145363409,0.004294593,0,0.006015038
Union,0.024319066,0.006706863,0,0
Yankton,0.020205601,0.003841229,0,0.003190358
Anderson,0.07399605,0.00754737,0.001843318,0.000263331
Bedford,0.076085698,0.012120481,0,0.00463231
Benton,0.054560955,0.008130578,0,0.002557545
Bledsoe,0.029661017,0.009533439,0.002118644,0
Blount,0.057757956,0.007657557,0.00011012,0.0016518
Bradley,0.036412078,0.008973238,0,0.031337224
Campbell,0.129725086,0.009374145,0,0.000687285
Cannon,0.048328817,0.009486281,0,0
Carroll,0.05072904,0.008395131,0,0.003037667
Carter,0.04531112,0.008854999,0,0.00025243
Cheatham,0.075268817,0.005898205,0.002649213,0.004207574
Chester,0.126692121,0.008431407,0,0
Claiborne,0.048608042,0.012985164,0,0.005965532
Clay,0.130593607,0.00752465,0,0
Cocke,0.137065637,0.009596603,0.000858001,0.003003003
Coffee,0.072885323,0.011586453,0.000668673,0.000668673
Crockett,0.078508342,0.009789157,0.000654236,0.00850507
Cumberland,0.056157505,0.007684659,0.001321353,0.001057082
Davidson,0.074649841,0.009848939,0.001858272,8.32E-05
Decatur,0.013173653,0.00668839,0,0
DeKalb,0,0.011406446,0,0
Dickson,0.126963351,0.009544992,0,0
Dyer,0.09496533,0.012996219,0.000602954,0.000301477
Fayette,0,0.005976147,0,0
Fentress,0.004432624,0.008486879,0,0
Franklin,0.075856014,0.007407767,0.000351185,0.003511853
Gibson,0.066588633,0.008047841,0.000780336,0.004942125
Giles,0.076765083,0.010102062,0,0.000513479
Grainger,0.040345019,0.009500352,0.001112966,0.006121313
Greene,0.047266277,0.009181029,0,0.000626043
Grundy,0.092665788,0.011748959,0,0.010540184
Hamblen,0.111143159,0.011714844,0.003076627,0.003653495
Hamilton,0.057513621,0.006245002,0.003368526,0.005041485
Hancock,0.036380597,0.02460006,0,0
Hardeman,0.165961945,0.010501484,0.001057082,0
Hardin,0.082339895,0.008810369,0,0
Hawkins,0.065126195,0.008784488,0.000275084,0.001994361
Haywood,0.061930211,0.012138855,0.001257466,0.000628733
Henderson,0.077843098,0.0126306,0.000405433,0.001216298
Henry,0.088457744,0.008842968,0,0
Hickman,0.040233236,0.009462028,0,0.004956268
Houston,0.070871722,0.007737879,0,0
Humphreys,0.059539474,0.005809811,0,0
Jackson,0.126533247,0.013079255,0,0.007746934
Jefferson,0.086286392,0.011006621,0,0.001976024
Johnson,0.121870572,0.01178105,0,0
Knox,0.067577176,0.007332382,0,0.002397526
Lake,0.133250311,0.011819717,0,0.01743462
Lauderdale,0.168776371,0.011029679,0,0.005391467
Lawrence,0.038483965,0.011199637,0.000291545,0
Lewis,0.045404814,0.009755691,0,0
Lincoln,0.06493987,0.009171297,0,0.000370028
Loudon,0.079653322,0.004870098,0.002201128,0.003576833
McMinn,0.071120142,0.01122683,0,0.008509017
McNairy,0.035714286,0.006147226,0.00045208,0.001808318
Macon,0.086522911,0.010218526,0.001078167,0.001347709
